"Time","Weight","Concentration"
28,28,4.28911683870878
29,28,3.80496841265912
30,28,3.37546986145804
31,28,2.99445239747705
32,28,2.65644355564853
33,28,2.35658859372491
34,28,2.09058076474677
35,28,1.85459946023967
36,28,1.64525533570473
37,28,1.45954163025318
38,28,1.29479098120027
39,28,1.14863711335643
40,28,1.01898085276803
41,28,0.903959976770886
42,28,0.801922467320043
43,28,0.711402783439447
44,28,0.631100811998342
45,28,0.559863194489269
46,28,0.496666761608529
47,28,0.440603837713842
48,28,0.390869204090567
49,28,0.346748533782901
50,28,0.307608131882225
51,28,0.272885833914774
52,28,0.24208293160427
53,28,0.214757010041131
54,28,0.190515593380202
55,28,0.169010507801626
56,28,0.149932880771386
57,28,0.133008704777054
58,28,0.117994901821735
59,28,0.104675832151422
1,29,105.094566593316
2,29,93.2320555485314
3,29,82.7081750756054
4,29,73.3722128507225
5,29,65.0900786251247
6,29,57.7428180344597
7,29,51.2249040865916
8,29,45.4427215019982
9,29,40.3132221393209
10,29,35.7627321942584
11,29,31.7258940398802
12,29,28.1447275102572
13,29,24.9677971448466
14,29,22.1494734329554
15,29,19.6492774477086
16,29,17.4312994566532
17,29,15.4636831586371
18,29,13.7181681391771
19,29,12.1696839727102
20,29,10.7959901419114
21,29,9.5773566023253
22,29,8.49628040433391
23,29,7.53723430236921
24,29,6.68644374070241
25,29,5.93168901270921
26,29,5.26212975207043
27,29,4.66814923511604
28,29,4.14121625806365
29,29,3.67376260532605
30,29,3.25907434899397
31,29,2.8911954182537
32,29,2.56484205372962
33,29,2.27532691807922
34,29,2.01849177285895
35,29,1.79064775471417
36,29,1.58852239309422
37,29,1.40921260852031
38,29,1.25014301633129
39,29,1.1090289370338
40,29,0.983843581982924
41,29,0.872788943089131
42,29,0.774269968446939
43,29,0.686871652976019
44,29,0.609338715032883
45,29,0.540557567093088
46,29,0.479540321553063
47,29,0.425410601930606
48,29,0.377390955673651
49,29,0.334791687790387
50,29,0.297000954920769
51,29,0.263475977572886
52,29,0.233735244307571
53,29,0.207351595901781
54,29,0.183946090160195
55,29,0.163182559256743
56,29,0.144762781434441
57,29,0.128422197715777
58,29,0.113926112103744
59,29,0.101066320697924
1,30,101.591414373538
2,30,90.1243203635804
3,30,79.9512359064185
4,30,70.9264724223651
5,30,62.9204093376205
6,30,55.818057433311
7,30,49.5174072837053
8,30,43.9279641185983
9,30,38.9694480680102
10,30,34.5706411211164
11,30,30.6683642385508
12,30,27.2065699265819
13,30,24.1355372400184
14,30,21.4111576518569
15,30,18.994301532785
16,30,16.8502561414315
17,30,14.9482270533492
18,30,13.2608958678712
19,30,11.7640278402865
20,30,10.4361238038477
21,30,9.25811138224779
22,30,8.21307105752278
23,30,7.2859931589569
24,30,6.463562282679
25,30,5.73396604561891
26,30,5.08672542700141
27,30,4.51254426061217
28,30,4.0031757161282
29,30,3.55130385181518
30,30,3.15043853736084
31,30,2.79482223764525
32,30,2.4793473186053
33,30,2.19948268747658
34,30,1.95120871376365
35,30,1.7309594962237
36,30,1.53557164665775
37,30,1.36223885490297
38,30,1.20847158245358
39,30,1.07206130579934
40,30,0.951048795916827
41,30,0.843695978319493
42,30,0.748460969498708
43,30,0.663975931210151
44,30,0.589027424531787
45,30,0.522538981523319
46,30,0.46355564416796
47,30,0.411230248532919
48,30,0.364811257151196
49,30,0.323631964864041
50,30,0.287100923090077
51,30,0.254693444987123
52,30,0.225944069497318
53,30,0.200439876038389
54,30,0.177814553821522
55,30,0.157743140614851
56,30,0.139937355386627
57,30,0.124141457791917
58,30,0.11012857503362
59,30,0.0976974433413269
1,31,98.3142719743921
2,31,87.2170842228197
3,31,77.372163780405
4,31,68.638521699063
5,31,60.8907187138263
6,31,54.0174749354623
7,31,47.920071564876
8,31,42.5109330179984
9,31,37.7123690980744
10,31,33.4554591494675
11,31,29.6790621663395
12,31,26.3289386386277
13,31,23.3569715225984
14,31,20.7204751469583
15,31,18.3815821285016
16,31,16.3066994917079
17,31,14.4660261806605
18,31,12.8331250334237
19,31,11.384543071245
20,31,10.0994746488849
21,31,8.95946262798173
22,31,7.94813328147366
23,31,7.05096112157119
24,31,6.25506027356032
25,31,5.54899939898604
26,31,4.92263751000136
27,31,4.36697831672146
28,31,3.87404101560793
29,31,3.43674566304695
30,31,3.04881148776855
31,31,2.70466668159217
32,31,2.39936837284384
33,31,2.12853163304185
34,31,1.88826649719063
35,31,1.67512209311971
36,31,1.48603707741072
37,31,1.31829566603513
38,31,1.16948862818089
39,31,1.03747868303162
40,31,0.920369802500155
41,31,0.816479979018864
42,31,0.724317067256813
43,31,0.642557352784017
44,31,0.57002653986947
45,31,0.505682885345146
46,31,0.448602236291574
47,31,0.39796475664476
48,31,0.353043152081803
49,31,0.313192224061975
50,31,0.277839602990396
51,31,0.246477527406893
52,31,0.218655551126437
53,31,0.193974073585537
54,31,0.172078600472441
55,31,0.152654652207921
56,31,0.135423247148348
57,31,0.120136894637339
58,31,0.106576040355116
59,31,0.0945459129109614
1,32,95.2419509751924
2,32,84.4915503408566
3,32,74.9542836622674
4,32,66.4935678959673
5,32,58.9878837540193
6,32,52.3294288437291
7,32,46.4225693284737
8,32,41.1824663611859
9,32,36.5338575637595
10,32,32.4099760510467
11,32,28.7515914736414
12,32,25.5061593061705
13,32,22.6270661625172
14,32,20.0729602986159
15,32,17.8071576869859
16,32,15.797115132592
17,32,14.0139628625148
18,32,12.4320898761292
19,32,11.0287761002686
20,32,9.78386606610721
21,32,8.6794794208573
22,32,7.69975411642761
23,32,6.83061858652209
24,32,6.05958964001156
25,32,5.37559316776772
26,32,4.76880508781382
27,32,4.23051024432391
28,32,3.75297723387018
29,32,3.32934736107673
30,32,2.95353612877578
31,32,2.62014584779242
32,32,2.32438811119247
33,32,2.06201501950929
34,32,1.82925816915342
35,32,1.62277452770972
36,32,1.43959841874164
37,32,1.27709892647153
38,32,1.13294210855023
39,32,1.00505747418688
40,32,0.891608246172025
41,32,0.790964979674525
42,32,0.701682158905038
43,32,0.622477435509517
44,32,0.55221321049855
45,32,0.489880295178111
46,32,0.434583416407463
47,32,0.385528357999611
48,32,0.342010553579246
49,32,0.303404967060038
50,32,0.269157115396947
51,32,0.238775104675427
52,32,0.211822565153736
53,32,0.187912383785989
54,32,0.166701144207677
55,32,0.147884194326423
56,32,0.131191270674962
57,32,0.116382616679922
58,32,0.103245539094018
59,32,0.0915913531324939
1,33,92.3558312486714
2,33,81.9312003305276
3,33,72.6829417331078
4,33,64.4786112930592
5,33,57.2003721251096
6,33,50.7436885757373
7,33,45.0158248033684
8,33,39.9345128350894
9,33,35.4267709709183
10,33,31.4278555646513
11,33,27.8803311259553
12,33,24.7332453878017
13,33,21.9413974909258
14,33,19.4646887744154
15,33,17.2675468479864
16,33,15.3184146740286
17,33,13.5892973212265
18,33,12.0553598798829
19,33,10.6945707638968
20,33,9.48738527622517
21,33,8.41646489295253
22,33,7.46642823411162
23,33,6.62363014450627
24,33,5.87596571152636
25,33,5.2126964051081
26,33,4.62429584272855
27,33,4.10231296419289
28,33,3.63925065102563
29,33,3.22845804710471
30,33,2.8640350339644
31,33,2.5407474887684
32,33,2.253952107823
33,33,1.9995297158878
34,33,1.7738261034215
35,33,1.57359954202154
36,33,1.39597422423431
37,33,1.23839895900269
38,33,1.09861052950326
39,33,0.974601187090308
40,33,0.864589814469843
41,33,0.766996343926812
42,33,0.680419063180643
43,33,0.603614482918319
44,33,0.535479476847078
45,33,0.475035437748471
46,33,0.421414221970873
47,33,0.373845680484472
48,33,0.331646597410178
49,33,0.294210877149128
50,33,0.261000839172797
51,33,0.231539495442839
52,33,0.205403699543017
53,33,0.182218069125808
54,33,0.161649594383202
55,33,0.14340285510441
56,33,0.127215777624206
57,33,0.112855870719925
58,33,0.1001168863942
59,33,0.0888158575830244
1,34,89.6394832707693
2,34,79.5214591443357
3,34,70.5452081527222
4,34,62.5821815491457
5,34,55.5180082390769
6,34,49.2512271470391
7,34,43.6918299562105
8,34,38.7599683399397
9,34,34.3848071188325
10,34,30.5035068715733
11,34,27.0603213869566
12,34,24.0057969940429
13,34,21.2960622706045
14,34,18.892197928109
15,34,16.7596778230456
16,34,14.8678730659689
17,34,13.1896121058963
18,34,11.7007904716511
19,34,10.3800245649587
20,34,9.20834453280678
21,34,8.16892180786569
22,34,7.24682740369657
23,34,6.42881749319726
24,34,5.70314319059911
25,34,5.05938180495786
26,34,4.48828714147183
27,34,3.98165670054015
28,34,3.53221386717194
29,34,3.13350339866045
30,34,2.77979870943603
31,34,2.46601962145168
32,34,2.18765939876938
33,34,1.94072001836169
34,34,1.72165474743851
35,34,1.52731720255032
36,34,1.35491615881566
37,34,1.2019754602085
38,34,1.0662984551061
39,34,0.945936446293533
40,34,0.839160702279552
41,34,0.744437627928963
42,34,0.660406737792976
43,34,0.585861115773662
44,34,0.519730080469223
45,34,0.461063807226457
46,34,0.409019686030552
47,34,0.362850219293751
48,34,0.321892285721643
49,34,0.285557616056506
50,34,0.253324343903008
51,34,0.224729510282755
52,34,0.199362414262339
53,34,0.176858714151519
54,34,0.156895194548401
55,34,0.139185124071927
56,34,0.123474137105847
57,34,0.109536580404633
58,34,0.0971722720884876
59,34,0.0862036264776412
1,35,87.0783551773187
2,35,77.2494174544975
3,35,68.5296307769302
4,35,60.7941192191701
5,35,53.9317794322462
6,35,47.8440492285523
7,35,42.4434919574616
8,35,37.6525406730843
9,35,33.4023840582944
10,35,29.6319781038141
11,35,26.2871693473293
12,35,23.3199170799273
13,35,20.6876033485872
14,35,18.3524208444488
15,35,16.2808298852443
16,35,14.4430766926555
17,35,12.8127660457278
18,35,11.366482172461
19,35,10.0834524345313
20,35,8.94524897472659
21,35,7.93552404192667
22,35,7.03977519216238
23,35,6.24513699339162
24,35,5.54019624229628
25,35,4.91482803910192
26,35,4.3600503660012
27,35,3.86789508052472
28,35,3.43129347096702
29,35,3.04397473012729
30,35,2.70037588916643
31,35,2.39556191798164
32,35,2.12515484451882
33,35,1.88527087497992
34,35,1.67246461179741
35,35,1.48367956819174
36,35,1.31620426856378
37,35,1.16763330420254
38,35,1.03583278496021
39,35,0.918909690685146
40,35,0.815184682214422
41,35,0.723167981416707
42,35,0.641537973856034
43,35,0.569122226751557
44,35,0.504880649598673
45,35,0.447890555591415
46,35,0.397333409286822
47,35,0.352483070171073
48,35,0.312695363272454
49,35,0.27739882702632
50,35,0.246086505505779
51,35,0.218308667131819
52,35,0.193666345283415
53,35,0.171805608032904
54,35,0.152412474704161
55,35,0.135208406241301
56,35,0.119946304617108
57,35,0.106406963821643
58,35,0.0943959214573879
59,35,0.0837406657211371
1,36,84.6595119779488
2,36,75.1036003029837
3,36,66.6260299220154
4,36,59.1053936853043
5,36,52.4336744480171
6,36,46.5150478610925
7,36,41.2645060697544
8,36,36.6066367654986
9,36,32.4745400566751
10,36,28.8088676009304
11,36,25.5569701987923
12,36,22.6721416054849
13,36,20.1129477000153
14,36,17.8426313765474
15,36,15.8285846106542
16,36,14.0418801178595
17,36,12.456855877791
18,36,11.0507465565593
19,36,9.80335653357209
