"Test_True","Test_predicted","iteration","seasonality","IC50_SP_R","IC50_SP","Age","Coverage_reduction","Number_round"
0.00666434879715444,0.00661942576754898,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00456799157864129,0.00708878313648525,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.0112309249425907,0.0111974123546527,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00700347369898212,0.00828134711456391,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.0122185483866105,0.0120826502671971,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00516878084969797,0.0061741153326806,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00884790652121363,0.00654216874095748,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00659261735614655,0.00770285529746314,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00386645993875829,0.00701325144571124,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.0109117279707714,0.0121883618202408,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.0069970984014141,0.00661718827443031,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.0107978091603474,0.0111837099218214,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.0061433568721128,0.00692708820594796,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.0041096594501119,0.00662243358212482,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.0117014565290054,0.0133859492687094,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00698403633932277,0.00759631069575588,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00849182817519674,0.00713719211421373,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00882768966786712,0.00899707315067748,3,"sesonality3",24.2,2.39,"5","0.1","3"
-0.0017176479471127,0.005818528208958,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00372118670688943,0.00492400419520769,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.0159002419357699,0.0161109899149103,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00546765491700826,0.0040737337320395,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00692624908069941,0.00793493056240055,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00813372875911746,0.0078083977126016,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00473458299662635,0.00631923839390755,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00989028514785021,0.00651289460743981,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00724204836596815,0.00607936733987454,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00267880613118694,0.00621872945620128,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00665005665765668,0.00871201578489196,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00668240279924385,0.00742612558749377,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00830529975177747,0.00661891933990345,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.0100791676680823,0.00443278278729983,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00970551984208905,0.00768834663027102,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00780170431718545,0.00594329390491551,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00618538994660014,0.00484265803196918,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.0075258150773986,0.00787121070079942,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.0077657870270922,0.00854644069035907,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00528858999910429,0.00543240000592048,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.00920281418478685,0.00893459072961252,3,"sesonality3",24.2,2.39,"5","0.1","3"
0.0148399675471665,0.0141428036526635,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0277194412310466,0.0267853457600332,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0243808151861238,0.0241292304405159,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.011371288796798,0.0119338204503229,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.026968772446581,0.0266989057873875,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0152950281549418,0.0153736994429573,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0242032350429946,0.0243702791154069,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0265679084427493,0.026819436167961,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0291465432576219,0.0271083337266745,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0276046687040951,0.0274031687771286,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0195522368417093,0.0186400460097461,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0193390006027668,0.0186772147102379,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0141583260599335,0.0135479158466724,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0278387290055239,0.0285673437645908,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0123346420655843,0.012481753095753,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0115156119260094,0.0102059046302997,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.013559746447697,0.0133952256494117,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0151830753139921,0.0160219470661784,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0230094077989223,0.0234708636373705,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0274729035862765,0.0273182966238154,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0144626686216153,0.0156973544907884,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0345157984995067,0.0343658247143956,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.020425133242225,0.0217212427623095,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0179163033086338,0.0190259291669159,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0203659858122765,0.0213618218904292,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0182418423599817,0.0170455008959669,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0272703245302708,0.0263610056636247,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.026952331778534,0.0271853263436668,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0179326793332272,0.0175718450203079,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0307225651964574,0.0307158709972101,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0263984886712525,0.0274938697552851,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0224093485135722,0.0211480859048739,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0279006164999833,0.0269372912305374,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0256239903122679,0.0252663462576032,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0153960962071336,0.0163072289021508,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0334024097440105,0.0350244259129098,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.019061631475854,0.0172099231360414,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0225319244774151,0.0237925114116143,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0233977207094639,0.0221408833745801,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0226045973437894,0.0231032608189152,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0301456309239351,0.0289431467997829,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0166000272499012,0.0172907856844971,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0308268056672837,0.0320732570770394,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0307893028373877,0.0305517091350971,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0227446224414578,0.0228576607735573,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0320711040597634,0.0312775947506443,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0275880661664402,0.0278485966669541,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0276681377614393,0.0275619811154213,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.00956256279384526,0.0105420915785728,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.00979463313114091,0.00826677106899629,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0097680041770474,0.0112472217127853,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0139452649639314,0.0139503096290066,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.00975581618378128,0.00790028323924391,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.00995298731429702,0.0091814479027416,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0111269506644718,0.011996634454165,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0118384019229043,0.01065254896814,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0137381911694515,0.014491010227619,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.00556252339118731,0.00908397704288339,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0184818956937895,0.018824693912965,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.016127499723622,0.0146042923077744,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.027330310228214,0.0281312433144729,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0139592038390088,0.0141872947008376,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0122280151418788,0.0118149826396989,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0119101895634685,0.0132350209973471,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0136429654076642,0.0130545146980102,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.00953684435364011,0.0100429143445888,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0162555162898432,0.0166013855939559,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.00740208567540263,0.00723191387978769,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.00481747361252037,0.00642253546758758,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0115926364615155,0.0105303639976149,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.01015440620853,0.00973121756440358,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0102909904957081,0.0105218609723424,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.00840273504213273,0.00848125608159958,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.00935391139982337,0.0103933407143993,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.00781809420956034,0.00875876981788144,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.00789796295297779,0.0101305408560986,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.00659968873483076,0.00714581154502249,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.00606875442785022,0.00870340660143606,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.00986336185541074,0.00854507928847903,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0121958062085233,0.0118737323191872,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0101631083693326,0.0091043338582656,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0084413137897156,0.00946911566907949,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0125340935062726,0.0127997958161019,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.00702094928123743,0.00891799972571008,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.00799203856636888,0.0100889161767378,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.00956985689353719,0.00877417422362154,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.00992892888239682,0.0101529099750408,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.013367809334788,0.0114235197024607,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.00454015519861241,0.00941066542106604,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0137523555139212,0.0139210955358736,3,"sesonality2",24.2,2.39,"5","0","5.4"
0.0197856301218515,0.0194562142643892,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0197222368497152,0.0199521588157857,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0214550440215218,0.0228126065847758,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0188093660344998,0.020344324896568,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0154052919332526,0.0144848287069763,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0126150199587853,0.0109180798722096,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0239782933802314,0.0239599604390571,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0240129072523776,0.0229851300728527,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.013383953302683,0.0121757880796092,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0203169200848427,0.0215469802361577,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0172032838300977,0.0171791541301593,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0173116312122138,0.0179172617944523,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00340781524994363,0.00775035366822456,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0110990153230469,0.0109942896251522,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0275083072842022,0.0257788161369997,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0281010629132298,0.0272149849055681,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0217825767357577,0.0229480406945894,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0234848812245395,0.0225819463149246,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0193006660203262,0.0182658478463172,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0206037899603219,0.0207143493688495,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0227435472746752,0.0236403580832003,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0222888897931657,0.0220570801361737,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0221811377806577,0.0217215276455329,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0147765757265857,0.0155112348849195,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0148342917650061,0.0139269123556674,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00542702271334291,0.009333261288689,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.023840110186727,0.0224247680634733,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0225524281065605,0.0220196879720687,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.024109308798309,0.0232396833624749,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0280285965486013,0.0285562122498914,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0261340005264065,0.0255652412680491,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0231216365047295,0.0232829185599387,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0178762288454659,0.0168543177398012,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0167111208907664,0.0168937033711518,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0208809202454778,0.0211347656045809,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0205499850560708,0.0192799284461031,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0196596608013873,0.0181230310376695,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0163897048377003,0.017165141776771,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0217217022030718,0.0213338554427881,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.016725594918067,0.0174870358016807,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0300957501151188,0.0277114506990213,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0183986658729795,0.0181857765482892,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.032428166333539,0.0290416280904862,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0223942450043139,0.0218563280745026,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0235802890414293,0.0238804900728843,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00705518378049142,0.00838394281406991,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00640435549091263,0.0075041418510553,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0106293103962444,0.0112446606761169,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00599573333245228,0.00682101700496616,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.006372296157208,0.00977915412932463,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0116270851601544,0.0123078025070752,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00853597324897723,0.00892423633413639,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00609073270043285,0.00686705449792687,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00564187187683525,0.00590878855541729,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00894449237166308,0.00817454401219407,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00970789777999777,0.00914517519754264,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00845458760279672,0.00887145369381778,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00973748135497768,0.00903432089600865,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00681371967368243,0.00823321878436203,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00815483427749651,0.00784592927117897,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00873301430245956,0.00818451452838756,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0113953850368712,0.0109460799186787,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0102932344857935,0.00963907407996404,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00949190834224404,0.0087951437052423,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0145397541689634,0.0129759794567896,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0136690029199195,0.0130548535496292,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00512788669616041,0.00940330305012614,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0126284439704117,0.0110419308186684,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00572200812027871,0.00898060914916299,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0102626704877428,0.00900221359020024,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00286754352078708,0.00603174029830447,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0136759894211917,0.0116755514398825,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00887096301267264,0.00969327709205712,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00484275021974323,0.00757826384658927,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00800969591603087,0.00870158449142955,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00568269727374686,0.00768137589407419,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00832273910092375,0.0103443592293801,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0115745632224331,0.0107992933765383,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0047376893073684,0.00802715389890111,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00932698521875197,0.0111644333912489,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00780261307556769,0.00837733034576298,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0098901596766457,0.00964183590692782,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.00912568108446898,0.00829352089351386,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0108633511315148,0.0114452141477536,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0121827752736349,0.0110076264369659,3,"sesonality3",24.2,2.39,"5","0","5.3"
0.0136854784415837,0.0141644474424269,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00977543378337672,0.00975692820513784,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0269279369186654,0.0265398465876815,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0275423525565513,0.0260432825044995,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0222135816855718,0.02272239973709,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0267644030765881,0.0245453212041847,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0174858672256656,0.0182439850538198,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.025204936752583,0.0237769024817618,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0158902958265534,0.0158567313083031,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0245241153987582,0.0244237363370548,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0129558994337844,0.0144066329716581,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0159046040638161,0.0163268795363865,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0199520210217056,0.0191151205280051,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0241049738916814,0.0245780280363567,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0174868082386801,0.0186385716343049,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0143478102179152,0.014851237252742,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0139456187233737,0.0137105113656813,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0229304676739525,0.0235018841642144,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0101503957241358,0.0107917316894555,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0243020725610051,0.0252241778727982,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0241515535815719,0.0239883616156767,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0239757023184324,0.0246191239317964,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0214368938335855,0.0211166834719199,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0262051960670127,0.025758858528548,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0225927240768595,0.0213123997401467,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.015719023707885,0.0151822424109688,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0295547842335041,0.0296318399845107,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0116933266805217,0.0103568358920242,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0168345976804189,0.0188904762089514,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0158863919433583,0.0171680588633954,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0260420673271025,0.0262006503574565,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0301442359831036,0.0284534619703933,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0133902195231071,0.0144004195451567,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0238975828928055,0.0243803065079449,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0189191612049021,0.0196284912344901,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0223636377461919,0.0215593974023049,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.02155432983718,0.0230026495630062,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0192255732340484,0.0197265757862048,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0210593279766029,0.021081274054552,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0269349061658455,0.026861059560836,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0174807979268522,0.0178062459216138,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00835431655050492,0.00931036745285949,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0289386505643518,0.0287808210773945,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0137367089728054,0.0116307330252173,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0251481552377523,0.024011186291185,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0275354277738813,0.0265541289064603,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0250521832716639,0.0253246813533942,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0210414181974341,0.020714560107918,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0267726527107583,0.025416315609061,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00801740122501534,0.00660436981201542,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00589709556289164,0.00651779796186966,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.010528313329099,0.0113456160881353,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00816514263966883,0.00844123752346262,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0119252701533692,0.0144510776186923,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00727878074693034,0.00930921666000786,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0109898893520896,0.00986440841116497,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00242817622385887,0.00658503580839619,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0184287192836977,0.0179878396626097,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.01491135137924,0.0150922223665216,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0111189490950738,0.0101888504925228,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0188524515340808,0.0182061846219163,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00841578313587109,0.00773460761257744,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0112381230321488,0.00963016260234261,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00718721334331762,0.00860558112405729,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00780094326158549,0.00840315548983591,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00530778391274567,0.00859358687611085,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0132900696932546,0.0115442252760824,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00529721457879517,0.00678999646627164,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00405370940215915,0.00711874574834092,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00966615897114339,0.0071086583796181,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00469950252088468,0.00693143158301955,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00914104496485474,0.0102379360705162,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0141500354975501,0.0124395170608222,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00592226130370869,0.00853233822993319,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0089365586246833,0.00984115371104127,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00623908115138293,0.00728977305380311,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00926773597694696,0.0104536027642884,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00865249535117914,0.00732566582225517,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0129680670278796,0.0124787064666002,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00670821647744368,0.00906659687934365,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0116392658154413,0.0131689580197709,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0130254822121781,0.0103942620238068,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00934902793266861,0.00909353782632932,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0129800686922461,0.0122801942526476,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00890189415600694,0.0091126859303155,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00533257335739506,0.00789157854619148,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0142868821875233,0.0133218528358494,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0145565072404203,0.0139025184140762,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00745976043145998,0.00875531887148752,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.00563774718325673,0.00792916467403466,3,"sesonality2",24.2,2.39,"5","0.1","5.4"
0.0271896813479077,0.0284389983011829,3,"sesonality3",24.2,2.39,"5","0.1","5.3"
0.0159994461617787,0.0170207532385497,3,"sesonality3",24.2,2.39,"5","0.1","5.3"
