"Age","Number_round","Coverage_reduction","Coverage","Access","EIR","Seasonality","PE_1","PP"
5,4,0.1,0.85,"0.2","25","sesonality2",0.759598029452351,42
5,4,0.1,0.85,"0.2","25","sesonality2",0.631652159704331,30
5,4,0.1,0.85,"0.2","25","sesonality2",0.539710676660548,25
5,4,0.1,0.85,"0.2","50","sesonality2",0.782447099573275,42
5,4,0.1,0.85,"0.2","50","sesonality2",0.646855989539875,30
5,4,0.1,0.85,"0.2","50","sesonality2",0.559834829369185,25
5,4,0.1,0.85,"0.2","75","sesonality2",0.770078663083419,42
5,4,0.1,0.85,"0.2","75","sesonality2",0.624311540985978,30
5,4,0.1,0.85,"0.2","75","sesonality2",0.531140803150502,25
5,4,0.1,0.85,"0.2","100","sesonality2",0.782978362308246,42
5,4,0.1,0.85,"0.2","100","sesonality2",0.638138976102592,30
5,4,0.1,0.85,"0.2","100","sesonality2",0.550285577912274,25
5,4,0.1,0.85,"0.2","125","sesonality2",0.782513974200105,42
5,4,0.1,0.85,"0.2","125","sesonality2",0.647242446065225,30
5,4,0.1,0.85,"0.2","125","sesonality2",0.545430306514946,25
5,4,0.1,0.85,"0.2","150","sesonality2",0.773378433826605,42
5,4,0.1,0.85,"0.2","150","sesonality2",0.619768836671416,30
5,4,0.1,0.85,"0.2","150","sesonality2",0.520681164432421,25
5,4,0.1,0.85,"0.4","10","sesonality2",0.729518334625255,42
5,4,0.1,0.85,"0.4","10","sesonality2",0.567073886167434,30
5,4,0.1,0.85,"0.4","10","sesonality2",0.489349269680437,25
5,4,0.1,0.85,"0.4","25","sesonality2",0.722306281869125,42
5,4,0.1,0.85,"0.4","25","sesonality2",0.56796170960504,30
5,4,0.1,0.85,"0.4","25","sesonality2",0.449040481795005,25
5,4,0.1,0.85,"0.4","50","sesonality2",0.727917311300569,42
5,4,0.1,0.85,"0.4","50","sesonality2",0.576760262023108,30
5,4,0.1,0.85,"0.4","50","sesonality2",0.470390486605634,25
5,4,0.1,0.85,"0.4","75","sesonality2",0.732415612279181,42
5,4,0.1,0.85,"0.4","75","sesonality2",0.583815350360437,30
5,4,0.1,0.85,"0.4","75","sesonality2",0.470027037912167,25
5,4,0.1,0.85,"0.4","100","sesonality2",0.739722677175907,42
5,4,0.1,0.85,"0.4","100","sesonality2",0.582417893600311,30
5,4,0.1,0.85,"0.4","100","sesonality2",0.474788304838062,25
5,4,0.1,0.85,"0.4","125","sesonality2",0.752081658954718,42
5,4,0.1,0.85,"0.4","125","sesonality2",0.599859797552914,30
5,4,0.1,0.85,"0.4","125","sesonality2",0.486313197354178,25
5,4,0.1,0.85,"0.4","150","sesonality2",0.747319271191028,42
5,4,0.1,0.85,"0.4","150","sesonality2",0.5972900884607,30
5,4,0.1,0.85,"0.4","150","sesonality2",0.481807099122226,25
5,4,0.1,0.9,"0.05","10","sesonality2",0.858676634677063,42
5,4,0.1,0.9,"0.05","10","sesonality2",0.747449911969196,30
5,4,0.1,0.9,"0.05","10","sesonality2",0.680059603505017,25
5,4,0.1,0.9,"0.05","25","sesonality2",0.84537158607792,42
5,4,0.1,0.9,"0.05","25","sesonality2",0.741627282807515,30
5,4,0.1,0.9,"0.05","25","sesonality2",0.672464413960579,25
5,4,0.1,0.9,"0.05","50","sesonality2",0.847466453702191,42
5,4,0.1,0.9,"0.05","50","sesonality2",0.716390225843829,30
5,4,0.1,0.9,"0.05","50","sesonality2",0.640823147861429,25
5,4,0.1,0.9,"0.05","75","sesonality2",0.863414097048518,42
5,4,0.1,0.9,"0.05","75","sesonality2",0.733332284713772,30
5,4,0.1,0.9,"0.05","75","sesonality2",0.664822530217473,25
5,4,0.1,0.9,"0.05","100","sesonality2",0.863700720942637,42
5,4,0.1,0.9,"0.05","100","sesonality2",0.732890784874604,30
5,4,0.1,0.9,"0.05","100","sesonality2",0.666403307739231,25
5,4,0.1,0.9,"0.05","125","sesonality2",0.863191094184286,42
5,4,0.1,0.9,"0.05","125","sesonality2",0.727625905694169,30
5,4,0.1,0.9,"0.05","125","sesonality2",0.667098329181764,25
5,4,0.1,0.9,"0.05","150","sesonality2",0.859014298694347,42
5,4,0.1,0.9,"0.05","150","sesonality2",0.72168528704792,30
5,4,0.1,0.9,"0.05","150","sesonality2",0.656271172032904,25
5,4,0.1,0.9,"0.1","10","sesonality2",0.849561409683715,42
5,4,0.1,0.9,"0.1","10","sesonality2",0.721652270091124,30
5,4,0.1,0.9,"0.1","10","sesonality2",0.640255544895839,25
5,4,0.1,0.9,"0.1","25","sesonality2",0.83740989187159,42
5,4,0.1,0.9,"0.1","25","sesonality2",0.704190900050248,30
5,4,0.1,0.9,"0.1","25","sesonality2",0.633385530381423,25
5,4,0.1,0.9,"0.1","50","sesonality2",0.837236084415071,42
5,4,0.1,0.9,"0.1","50","sesonality2",0.709143772150009,30
5,4,0.1,0.9,"0.1","50","sesonality2",0.631132664680309,25
5,4,0.1,0.9,"0.1","75","sesonality2",0.831089204844456,42
5,4,0.1,0.9,"0.1","75","sesonality2",0.703488115025868,30
5,4,0.1,0.9,"0.1","75","sesonality2",0.61949171417406,25
5,4,0.1,0.9,"0.1","100","sesonality2",0.845610539459958,42
5,4,0.1,0.9,"0.1","100","sesonality2",0.703199571548022,30
5,4,0.1,0.9,"0.1","100","sesonality2",0.636652390280762,25
5,4,0.1,0.9,"0.1","125","sesonality2",0.846027893181439,42
5,4,0.1,0.9,"0.1","125","sesonality2",0.718587703074549,30
5,4,0.1,0.9,"0.1","125","sesonality2",0.648995790388194,25
5,4,0.1,0.9,"0.1","150","sesonality2",0.846277684086212,42
5,4,0.1,0.9,"0.1","150","sesonality2",0.713281972565293,30
5,4,0.1,0.9,"0.1","150","sesonality2",0.639011640157507,25
5,4,0.1,0.9,"0.2","10","sesonality2",0.818863266082614,42
5,4,0.1,0.9,"0.2","10","sesonality2",0.688795919701408,30
5,4,0.1,0.9,"0.2","10","sesonality2",0.592242858890819,25
5,4,0.1,0.9,"0.2","25","sesonality2",0.803836648729884,42
5,4,0.1,0.9,"0.2","25","sesonality2",0.686933431154708,30
5,4,0.1,0.9,"0.2","25","sesonality2",0.588590958785091,25
5,4,0.1,0.9,"0.2","50","sesonality2",0.823427994769937,42
5,4,0.1,0.9,"0.2","50","sesonality2",0.687836884736536,30
5,4,0.1,0.9,"0.2","50","sesonality2",0.590191048033378,25
5,4,0.1,0.9,"0.2","75","sesonality2",0.809651180766229,42
5,4,0.1,0.9,"0.2","75","sesonality2",0.672399663739773,30
5,4,0.1,0.9,"0.2","75","sesonality2",0.572216074669367,25
5,4,0.1,0.9,"0.2","100","sesonality2",0.817644838350912,42
5,4,0.1,0.9,"0.2","100","sesonality2",0.677554284479867,30
5,4,0.1,0.9,"0.2","100","sesonality2",0.586376703655322,25
5,4,0.1,0.9,"0.2","125","sesonality2",0.821709257970636,42
5,4,0.1,0.9,"0.2","125","sesonality2",0.68356978224279,30
5,4,0.1,0.9,"0.2","125","sesonality2",0.576499738772074,25
5,4,0.1,0.9,"0.2","150","sesonality2",0.811306729420479,42
5,4,0.1,0.9,"0.2","150","sesonality2",0.65769713226529,30
5,4,0.1,0.9,"0.2","150","sesonality2",0.560979978500912,25
5,4,0.1,0.9,"0.4","10","sesonality2",0.781593827671543,42
5,4,0.1,0.9,"0.4","10","sesonality2",0.619926625378591,30
5,4,0.1,0.9,"0.4","10","sesonality2",0.534429547242896,25
5,4,0.1,0.9,"0.4","25","sesonality2",0.763422663824721,42
5,4,0.1,0.9,"0.4","25","sesonality2",0.609078091560636,30
5,4,0.1,0.9,"0.4","25","sesonality2",0.491421983195389,25
5,4,0.1,0.9,"0.4","50","sesonality2",0.771025062390808,42
5,4,0.1,0.9,"0.4","50","sesonality2",0.626026263269096,30
5,4,0.1,0.9,"0.4","50","sesonality2",0.506220305693625,25
5,4,0.1,0.9,"0.4","75","sesonality2",0.788530396500246,42
5,4,0.1,0.9,"0.4","75","sesonality2",0.642008459923022,30
5,4,0.1,0.9,"0.4","75","sesonality2",0.521477844517111,25
5,4,0.1,0.9,"0.4","100","sesonality2",0.794054921503004,42
5,4,0.1,0.9,"0.4","100","sesonality2",0.633645438251575,30
5,4,0.1,0.9,"0.4","100","sesonality2",0.522911149813491,25
5,4,0.1,0.9,"0.4","125","sesonality2",0.78877357342942,42
5,4,0.1,0.9,"0.4","125","sesonality2",0.634568365299255,30
5,4,0.1,0.9,"0.4","125","sesonality2",0.518046745007974,25
5,4,0.1,0.9,"0.4","150","sesonality2",0.785320083922065,42
5,4,0.1,0.9,"0.4","150","sesonality2",0.633316832997916,30
5,4,0.1,0.9,"0.4","150","sesonality2",0.506482951544976,25
5,4,0.1,0.95,"0.05","10","sesonality2",0.886156177934301,42
5,4,0.1,0.95,"0.05","10","sesonality2",0.781472203621014,30
5,4,0.1,0.95,"0.05","10","sesonality2",0.709501971280629,25
5,4,0.1,0.95,"0.05","25","sesonality2",0.873036733616694,42
5,4,0.1,0.95,"0.05","25","sesonality2",0.782630983623913,30
5,4,0.1,0.95,"0.05","25","sesonality2",0.702599663958172,25
5,4,0.1,0.95,"0.05","50","sesonality2",0.880585358250033,42
5,4,0.1,0.95,"0.05","50","sesonality2",0.760704253055731,30
5,4,0.1,0.95,"0.05","50","sesonality2",0.682804857851651,25
5,4,0.1,0.95,"0.05","75","sesonality2",0.889430459515467,42
5,4,0.1,0.95,"0.05","75","sesonality2",0.77712649486647,30
5,4,0.1,0.95,"0.05","75","sesonality2",0.709483952452403,25
5,4,0.1,0.95,"0.05","100","sesonality2",0.891886065685981,42
5,4,0.1,0.95,"0.05","100","sesonality2",0.776199949202107,30
5,4,0.1,0.95,"0.05","100","sesonality2",0.702183741246015,25
5,4,0.1,0.95,"0.05","125","sesonality2",0.894698599766087,42
5,4,0.1,0.95,"0.05","125","sesonality2",0.768254004997019,30
5,4,0.1,0.95,"0.05","125","sesonality2",0.703995276507819,25
5,4,0.1,0.95,"0.05","150","sesonality2",0.892737103329417,42
5,4,0.1,0.95,"0.05","150","sesonality2",0.771660045723986,30
5,4,0.1,0.95,"0.05","150","sesonality2",0.701776643347698,25
5,4,0.1,0.95,"0.1","10","sesonality2",0.872090860407409,42
5,4,0.1,0.95,"0.1","10","sesonality2",0.744908477289777,30
5,4,0.1,0.95,"0.1","10","sesonality2",0.661331482669618,25
5,4,0.1,0.95,"0.1","25","sesonality2",0.874123787255425,42
5,4,0.1,0.95,"0.1","25","sesonality2",0.748772058730618,30
5,4,0.1,0.95,"0.1","25","sesonality2",0.666952520446643,25
5,4,0.1,0.95,"0.1","50","sesonality2",0.871426137688829,42
5,4,0.1,0.95,"0.1","50","sesonality2",0.749112425977078,30
5,4,0.1,0.95,"0.1","50","sesonality2",0.674953718876252,25
5,4,0.1,0.95,"0.1","75","sesonality2",0.864136969114019,42
5,4,0.1,0.95,"0.1","75","sesonality2",0.749387787622482,30
5,4,0.1,0.95,"0.1","75","sesonality2",0.66630938022261,25
5,4,0.1,0.95,"0.1","100","sesonality2",0.877109538593127,42
5,4,0.1,0.95,"0.1","100","sesonality2",0.741796936683033,30
5,4,0.1,0.95,"0.1","100","sesonality2",0.670813276664622,25
5,4,0.1,0.95,"0.1","125","sesonality2",0.879519001161747,42
5,4,0.1,0.95,"0.1","125","sesonality2",0.759038002323494,30
5,4,0.1,0.95,"0.1","125","sesonality2",0.684661645639952,25
5,4,0.1,0.95,"0.1","150","sesonality2",0.879094807708256,42
5,4,0.1,0.95,"0.1","150","sesonality2",0.755598789867404,30
5,4,0.1,0.95,"0.1","150","sesonality2",0.683055674492357,25
5,4,0.1,0.95,"0.2","10","sesonality2",0.844397959850704,42
5,4,0.1,0.95,"0.2","10","sesonality2",0.719118368551014,30
5,4,0.1,0.95,"0.2","10","sesonality2",0.621767348560173,25
5,4,0.1,0.95,"0.2","25","sesonality2",0.834687264805006,42
5,4,0.1,0.95,"0.2","25","sesonality2",0.721266010265995,30
5,4,0.1,0.95,"0.2","25","sesonality2",0.618850181052664,25
5,4,0.1,0.95,"0.2","50","sesonality2",0.855807961345077,42
5,4,0.1,0.95,"0.2","50","sesonality2",0.717181229445257,30
5,4,0.1,0.95,"0.2","50","sesonality2",0.61346414900926,25
5,4,0.1,0.95,"0.2","75","sesonality2",0.846218190776927,42
5,4,0.1,0.95,"0.2","75","sesonality2",0.726498801837792,30
5,4,0.1,0.95,"0.2","75","sesonality2",0.61930236153246,25
5,4,0.1,0.95,"0.2","100","sesonality2",0.850886664693194,42
5,4,0.1,0.95,"0.2","100","sesonality2",0.722668191658678,30
5,4,0.1,0.95,"0.2","100","sesonality2",0.625792012032601,25
5,4,0.1,0.95,"0.2","125","sesonality2",0.857080611617212,42
5,4,0.1,0.95,"0.2","125","sesonality2",0.728022969933758,30
5,4,0.1,0.95,"0.2","125","sesonality2",0.608525153560191,25
5,4,0.1,0.95,"0.2","150","sesonality2",0.849709128709276,42
5,4,0.1,0.95,"0.2","150","sesonality2",0.703211086977939,30
5,4,0.1,0.95,"0.2","150","sesonality2",0.603649311044021,25
5,4,0.1,0.95,"0.4","10","sesonality2",0.817342468809684,42
5,4,0.1,0.95,"0.4","10","sesonality2",0.657225654234343,30
5,4,0.1,0.95,"0.4","10","sesonality2",0.563953723413756,25
5,4,0.1,0.95,"0.4","25","sesonality2",0.796315769389198,42
5,4,0.1,0.95,"0.4","25","sesonality2",0.653357272128201,30
5,4,0.1,0.95,"0.4","25","sesonality2",0.529375566539017,25
5,4,0.1,0.95,"0.4","50","sesonality2",0.806854881478799,42
5,4,0.1,0.95,"0.4","50","sesonality2",0.674172582668583,30
5,4,0.1,0.95,"0.4","50","sesonality2",0.543729647551366,25
5,4,0.1,0.95,"0.4","75","sesonality2",0.829057740659904,42
5,4,0.1,0.95,"0.4","75","sesonality2",0.691888268119524,30
5,4,0.1,0.95,"0.4","75","sesonality2",0.566160695083374,25
5,4,0.1,0.95,"0.4","100","sesonality2",0.829758967775096,42
5,4,0.1,0.95,"0.4","100","sesonality2",0.680215933389086,30
5,4,0.1,0.95,"0.4","100","sesonality2",0.551888346787943,25
5,4,0.1,0.95,"0.4","125","sesonality2",0.832407201453389,42
5,4,0.1,0.95,"0.4","125","sesonality2",0.680681176733678,30
5,4,0.1,0.95,"0.4","125","sesonality2",0.553746986118494,25
5,4,0.1,0.95,"0.4","150","sesonality2",0.826775515992287,42
5,4,0.1,0.95,"0.4","150","sesonality2",0.680200952601145,30
5,4,0.1,0.95,"0.4","150","sesonality2",0.548925417712108,25
5,4,0.1,1,"0.05","10","sesonality2",0.914944270870455,42
5,4,0.1,1,"0.05","10","sesonality2",0.819420144309581,30
5,4,0.1,1,"0.05","10","sesonality2",0.74286998809299,25
5,4,0.1,1,"0.05","25","sesonality2",0.904160024597816,42
5,4,0.1,1,"0.05","25","sesonality2",0.824622725423839,30
5,4,0.1,1,"0.05","25","sesonality2",0.743109344282806,25
5,4,0.1,1,"0.05","50","sesonality2",0.910439018687525,42
5,4,0.1,1,"0.05","50","sesonality2",0.807350597489312,30
5,4,0.1,1,"0.05","50","sesonality2",0.722454250620195,25
5,4,0.1,1,"0.05","75","sesonality2",0.919782882393574,42
5,4,0.1,1,"0.05","75","sesonality2",0.823088735224746,30
5,4,0.1,1,"0.05","75","sesonality2",0.743305223659436,25
5,4,0.1,1,"0.05","100","sesonality2",0.918809380067682,42
5,4,0.1,1,"0.05","100","sesonality2",0.815743567200231,30
5,4,0.1,1,"0.05","100","sesonality2",0.74677205117246,25
5,4,0.1,1,"0.05","125","sesonality2",0.926206105347888,42
5,4,0.1,1,"0.05","125","sesonality2",0.817588125579048,30
5,4,0.1,1,"0.05","125","sesonality2",0.747939955345594,25
5,4,0.1,1,"0.05","150","sesonality2",0.929710298772686,42
5,4,0.1,1,"0.05","150","sesonality2",0.817978114740829,30
5,4,0.1,1,"0.05","150","sesonality2",0.744438022705316,25
5,4,0.1,1,"0.1","10","sesonality2",0.904794901780515,42
5,4,0.1,1,"0.1","10","sesonality2",0.794327917586914,30
5,4,0.1,1,"0.1","10","sesonality2",0.697669306417513,25
5,4,0.1,1,"0.1","25","sesonality2",0.905592840441568,42
5,4,0.1,1,"0.1","25","sesonality2",0.79282873319122,30
5,4,0.1,1,"0.1","25","sesonality2",0.712582647566553,25
5,4,0.1,1,"0.1","50","sesonality2",0.90320844073204,42
5,4,0.1,1,"0.1","50","sesonality2",0.796785880541894,30
5,4,0.1,1,"0.1","50","sesonality2",0.714440822657211,25
5,4,0.1,1,"0.1","75","sesonality2",0.897184733383582,42
5,4,0.1,1,"0.1","75","sesonality2",0.792074483137334,30
5,4,0.1,1,"0.1","75","sesonality2",0.706242095381663,25
5,4,0.1,1,"0.1","100","sesonality2",0.910826777101872,42
5,4,0.1,1,"0.1","100","sesonality2",0.793260090196381,30
5,4,0.1,1,"0.1","100","sesonality2",0.720501838677509,25
5,4,0.1,1,"0.1","125","sesonality2",0.910400412416317,42
5,4,0.1,1,"0.1","125","sesonality2",0.807752341203943,30
5,4,0.1,1,"0.1","125","sesonality2",0.727721641614633,25
5,4,0.1,1,"0.1","150","sesonality2",0.910184714297562,42
5,4,0.1,1,"0.1","150","sesonality2",0.80741530084958,30
5,4,0.1,1,"0.1","150","sesonality2",0.73184955566724,25
5,4,0.1,1,"0.2","10","sesonality2",0.885093878043597,42
5,4,0.1,1,"0.2","10","sesonality2",0.763804082645171,30
5,4,0.1,1,"0.2","10","sesonality2",0.652089797409779,25
5,4,0.1,1,"0.2","25","sesonality2",0.876015448603755,42
5,4,0.1,1,"0.2","25","sesonality2",0.765491027426296,30
5,4,0.1,1,"0.2","25","sesonality2",0.65085512768183,25
5,4,0.1,1,"0.2","50","sesonality2",0.889199801875691,42
5,4,0.1,1,"0.2","50","sesonality2",0.764233368374758,30
5,4,0.1,1,"0.2","50","sesonality2",0.651409422339505,25
5,4,0.1,1,"0.2","75","sesonality2",0.879779693115513,42
5,4,0.1,1,"0.2","75","sesonality2",0.769577745138067,30
5,4,0.1,1,"0.2","75","sesonality2",0.66438497661414,25
5,4,0.1,1,"0.2","100","sesonality2",0.88602802396932,42
5,4,0.1,1,"0.2","100","sesonality2",0.769206748537873,30
5,4,0.1,1,"0.2","100","sesonality2",0.664732437176416,25
5,4,0.1,1,"0.2","125","sesonality2",0.887672052608846,42
5,4,0.1,1,"0.2","125","sesonality2",0.77295414889022,30
5,4,0.1,1,"0.2","125","sesonality2",0.657280262640605,25
5,4,0.1,1,"0.2","150","sesonality2",0.885266905828532,42
5,4,0.1,1,"0.2","150","sesonality2",0.757258908199209,30
5,4,0.1,1,"0.2","150","sesonality2",0.658171235960213,25
5,4,0.1,1,"0.4","10","sesonality2",0.863201168129806,42
5,4,0.1,1,"0.4","10","sesonality2",0.703084353554465,30
5,4,0.1,1,"0.4","10","sesonality2",0.600485229651819,25
5,4,0.1,1,"0.4","25","sesonality2",0.844390308291127,42
5,4,0.1,1,"0.4","25","sesonality2",0.705227169364492,30
5,4,0.1,1,"0.4","25","sesonality2",0.573654747106582,25
5,4,0.1,1,"0.4","50","sesonality2",0.857800405494536,42
5,4,0.1,1,"0.4","50","sesonality2",0.72511810668432,30
5,4,0.1,1,"0.4","50","sesonality2",0.577879943869608,25
5,4,0.1,1,"0.4","75","sesonality2",0.866467596807281,42
5,4,0.1,1,"0.4","75","sesonality2",0.737611425632984,30
5,4,0.1,1,"0.4","75","sesonality2",0.607206569440754,25
5,4,0.1,1,"0.4","100","sesonality2",0.872713840116762,42
5,4,0.1,1,"0.4","100","sesonality2",0.739729350097912,30
5,4,0.1,1,"0.4","100","sesonality2",0.598469136532764,25
5,4,0.1,1,"0.4","125","sesonality2",0.866619932517638,42
5,4,0.1,1,"0.4","125","sesonality2",0.733239865035277,30
5,4,0.1,1,"0.4","125","sesonality2",0.592422247321555,25
5,4,0.1,1,"0.4","150","sesonality2",0.876127220837789,42
5,4,0.1,1,"0.4","150","sesonality2",0.734981344979652,30
5,4,0.1,1,"0.4","150","sesonality2",0.600251190751432,25
5,4,0.1,0.75,"0.05","10","sesonality2",0.739383524237188,42
5,4,0.1,0.75,"0.05","10","sesonality2",0.629426456374556,30
5,4,0.1,0.75,"0.05","10","sesonality2",0.561994221386976,25
5,4,0.1,0.75,"0.05","25","sesonality2",0.707508727544144,42
5,4,0.1,0.75,"0.05","25","sesonality2",0.583624023393245,30
5,4,0.1,0.75,"0.05","25","sesonality2",0.527593182096782,25
5,4,0.1,0.75,"0.05","50","sesonality2",0.762240655695969,42
5,4,0.1,0.75,"0.05","50","sesonality2",0.620771564075528,30
5,4,0.1,0.75,"0.05","50","sesonality2",0.556882296892103,25
5,4,0.1,0.75,"0.05","75","sesonality2",0.751510173608479,42
5,4,0.1,0.75,"0.05","75","sesonality2",0.608047522040712,30
5,4,0.1,0.75,"0.05","75","sesonality2",0.54597161455322,25
5,4,0.1,0.75,"0.05","100","sesonality2",0.739291217528685,42
5,4,0.1,0.75,"0.05","100","sesonality2",0.601420510488664,30
5,4,0.1,0.75,"0.05","100","sesonality2",0.545155517896007,25
5,4,0.1,0.75,"0.05","125","sesonality2",0.7366473216801,42
5,4,0.1,0.75,"0.05","125","sesonality2",0.590012550391581,30
5,4,0.1,0.75,"0.05","125","sesonality2",0.532285643303858,25
5,4,0.1,0.75,"0.05","150","sesonality2",0.741071084692175,42
5,4,0.1,0.75,"0.05","150","sesonality2",0.601927041419279,30
5,4,0.1,0.75,"0.05","150","sesonality2",0.54989926871724,25
5,4,0.1,0.75,"0.1","10","sesonality2",0.718089479949074,42
5,4,0.1,0.75,"0.1","10","sesonality2",0.596972367630898,30
5,4,0.1,0.75,"0.1","10","sesonality2",0.539198112904411,25
5,4,0.1,0.75,"0.1","25","sesonality2",0.696358815249335,42
5,4,0.1,0.75,"0.1","25","sesonality2",0.558240442402463,30
5,4,0.1,0.75,"0.1","25","sesonality2",0.487536989635611,25
5,4,0.1,0.75,"0.1","50","sesonality2",0.742780189011613,42
5,4,0.1,0.75,"0.1","50","sesonality2",0.582820076228048,30
5,4,0.1,0.75,"0.1","50","sesonality2",0.514688917079494,25
5,4,0.1,0.75,"0.1","75","sesonality2",0.732681337506523,42
5,4,0.1,0.75,"0.1","75","sesonality2",0.593149452162829,30
5,4,0.1,0.75,"0.1","75","sesonality2",0.519390172705051,25
5,4,0.1,0.75,"0.1","100","sesonality2",0.733851546418871,42
5,4,0.1,0.75,"0.1","100","sesonality2",0.588179931550027,30
5,4,0.1,0.75,"0.1","100","sesonality2",0.520383079346915,25
5,4,0.1,0.75,"0.1","125","sesonality2",0.71900719576204,42
5,4,0.1,0.75,"0.1","125","sesonality2",0.563545358123234,30
5,4,0.1,0.75,"0.1","125","sesonality2",0.4992163218589,25
5,4,0.1,0.75,"0.1","150","sesonality2",0.735496644890383,42
5,4,0.1,0.75,"0.1","150","sesonality2",0.578595140886946,30
5,4,0.1,0.75,"0.1","150","sesonality2",0.510861704732459,25
5,4,0.1,0.75,"0.2","10","sesonality2",0.713427502482956,42
5,4,0.1,0.75,"0.2","10","sesonality2",0.568575283792647,30
5,4,0.1,0.75,"0.2","10","sesonality2",0.497336540042066,25
5,4,0.1,0.75,"0.2","25","sesonality2",0.670235443480286,42
5,4,0.1,0.75,"0.2","25","sesonality2",0.527175819695999,30
5,4,0.1,0.75,"0.2","25","sesonality2",0.437446047187743,25
5,4,0.1,0.75,"0.2","50","sesonality2",0.684923731015058,42
5,4,0.1,0.75,"0.2","50","sesonality2",0.538715393866223,30
5,4,0.1,0.75,"0.2","50","sesonality2",0.446458472639467,25
5,4,0.1,0.75,"0.2","75","sesonality2",0.699933070769932,42
5,4,0.1,0.75,"0.2","75","sesonality2",0.539796342544457,30
5,4,0.1,0.75,"0.2","75","sesonality2",0.454928928216763,25
5,4,0.1,0.75,"0.2","100","sesonality2",0.716915868558297,42
5,4,0.1,0.75,"0.2","100","sesonality2",0.552844615906101,30
5,4,0.1,0.75,"0.2","100","sesonality2",0.467625517513613,25
5,4,0.1,0.75,"0.2","125","sesonality2",0.701379567941692,42
5,4,0.1,0.75,"0.2","125","sesonality2",0.549699348483506,30
5,4,0.1,0.75,"0.2","125","sesonality2",0.480021247669902,25
5,4,0.1,0.75,"0.2","150","sesonality2",0.703451163699371,42
5,4,0.1,0.75,"0.2","150","sesonality2",0.54468787995643,30
5,4,0.1,0.75,"0.2","150","sesonality2",0.461730488451108,25
5,4,0.1,0.75,"0.4","10","sesonality2",0.663253010733504,42
5,4,0.1,0.75,"0.4","10","sesonality2",0.515783674576167,30
5,4,0.1,0.75,"0.4","10","sesonality2",0.407082050501431,25
5,4,0.1,0.75,"0.4","25","sesonality2",0.643150770247565,42
5,4,0.1,0.75,"0.4","25","sesonality2",0.520249899161498,30
5,4,0.1,0.75,"0.4","25","sesonality2",0.447881873547371,25
5,4,0.1,0.75,"0.4","50","sesonality2",0.649940717297006,42
5,4,0.1,0.75,"0.4","50","sesonality2",0.510137167286692,30
5,4,0.1,0.75,"0.4","50","sesonality2",0.40666052397197,25
5,4,0.1,0.75,"0.4","75","sesonality2",0.662214510818455,42
5,4,0.1,0.75,"0.4","75","sesonality2",0.5101850971008,30
5,4,0.1,0.75,"0.4","75","sesonality2",0.409005111862086,25
5,4,0.1,0.75,"0.4","100","sesonality2",0.648656315403797,42
5,4,0.1,0.75,"0.4","100","sesonality2",0.502092888835323,30
5,4,0.1,0.75,"0.4","100","sesonality2",0.406596858283739,25
5,4,0.1,0.75,"0.4","125","sesonality2",0.656512799012278,42
5,4,0.1,0.75,"0.4","125","sesonality2",0.513434676104475,30
5,4,0.1,0.75,"0.4","125","sesonality2",0.414227197154465,25
5,4,0.1,0.75,"0.4","150","sesonality2",0.656775944193549,42
5,4,0.1,0.75,"0.4","150","sesonality2",0.505367885532831,30
5,4,0.1,0.75,"0.4","150","sesonality2",0.426986221724546,25
5,4,0.1,0.8,"0.05","10","sesonality2",0.774010888149729,42
5,4,0.1,0.8,"0.05","10","sesonality2",0.67438127969961,30
5,4,0.1,0.8,"0.05","10","sesonality2",0.606949044712031,25
5,4,0.1,0.8,"0.05","25","sesonality2",0.752230591698203,42
5,4,0.1,0.8,"0.05","25","sesonality2",0.636056553780761,30
5,4,0.1,0.8,"0.05","25","sesonality2",0.573857179497531,25
5,4,0.1,0.8,"0.05","50","sesonality2",0.789621770203151,42
5,4,0.1,0.8,"0.05","50","sesonality2",0.646327270948898,30
5,4,0.1,0.8,"0.05","50","sesonality2",0.587457874758457,25
5,4,0.1,0.8,"0.05","75","sesonality2",0.778772546647837,42
5,4,0.1,0.8,"0.05","75","sesonality2",0.637544515821001,30
5,4,0.1,0.8,"0.05","75","sesonality2",0.574124949477578,25
5,4,0.1,0.8,"0.05","100","sesonality2",0.777517052190871,42
5,4,0.1,0.8,"0.05","100","sesonality2",0.639216841390602,30
5,4,0.1,0.8,"0.05","100","sesonality2",0.577797803674955,25
5,4,0.1,0.8,"0.05","125","sesonality2",0.777519657355349,42
5,4,0.1,0.8,"0.05","125","sesonality2",0.638890807487753,30
5,4,0.1,0.8,"0.05","125","sesonality2",0.572736614693796,25
5,4,0.1,0.8,"0.05","150","sesonality2",0.777369530763366,42
5,4,0.1,0.8,"0.05","150","sesonality2",0.639435435692842,30
5,4,0.1,0.8,"0.05","150","sesonality2",0.584584450518599,25
5,4,0.1,0.8,"0.1","10","sesonality2",0.753589323214746,42
5,4,0.1,0.8,"0.1","10","sesonality2",0.638736889119924,30
5,4,0.1,0.8,"0.1","10","sesonality2",0.576786182244535,25
5,4,0.1,0.8,"0.1","25","sesonality2",0.74568680555179,42
5,4,0.1,0.8,"0.1","25","sesonality2",0.608116521486056,30
5,4,0.1,0.8,"0.1","25","sesonality2",0.531384092126683,25
5,4,0.1,0.8,"0.1","50","sesonality2",0.777339472637692,42
