"Survey","EIR","MDA"
2988,0.207623,0
2989,0.16027,0
2990,0.122516,0
2991,0.092645,0
2992,0.068982,0
2993,0.050165,0
2994,0.0351795,0
2995,0.0232182,0
2996,0.0136495,0
2997,0.01,0
2998,0.01,0
2999,0.01,0
3000,0.01,0
3001,0.01,0
3002,0.01,0
3003,0.01,0
3004,0.01,0
3005,0.01,0
3006,0.01,0
3007,0.01,0
3008,0.01,0
3009,0.01,0
3010,0.01,0
3011,0.01,0
3012,0.01,0
3013,0.01,0
3014,0.01,0
3015,0.01,0
3016,0.01,0
3017,0.01,0
3018,0.01,0
3019,0.01,0
3020,0.01,0
3021,0.01,0
3022,0.01,0
3023,0.01,0
3024,0.0139574,0
3025,0.0317973,0
3026,0.056547,0
3027,0.090106,0
3028,0.13529,0
3029,0.195814,0
3030,0.275492,0
3031,0.37922,0
3032,0.510184,0
3033,0.674527,0
3034,0.882006,0
3035,1.13743,0
3036,1.44316,0
3037,1.78912,0
3038,2.15161,0
3039,2.50841,0
3040,2.83926,0
3041,3.11849,0
3042,3.31583,0
3043,3.40961,0
3044,3.39727,0
3045,3.28819,0
3046,3.1028,0
3047,2.86323,0
3048,2.59093,0
3049,2.30178,0
3050,2.0105,0
3051,1.72856,0
3052,1.46426,0
3053,1.22515,0
3054,1.01425,0
3055,0.830686,0
3056,0.67307,0
3057,0.540126,0
3058,0.429609,0
3059,0.339193,0
3060,0.265927,0
3061,0.206998,0
3062,0.160139,0
3063,0.12293,0
3064,0.093262,0
3065,0.069593,0
3066,0.050787,0
3067,0.0357863,0
3068,0.0237841,0
3069,0.0141104,0
3070,0.01,0
3071,0.01,0
3072,0.01,0
3073,0.01,0
3074,0.01,0
3075,0.01,0
3076,0.01,0
3077,0.01,0
3078,0.01,0
3079,0.01,0
3080,0.01,0
3081,0.01,0
3082,0.01,0
3083,0.01,0
3084,0.01,0
3085,0.01,0
3086,0.01,0
3087,0.01,0
3088,0.01,0
3089,0.01,0
3090,0.01,0
3091,0.01,0
3092,0.01,0
3093,0.01,0
3094,0.01,0
3095,0.01,0
3096,0.01,0
3097,0.0138155,0
3098,0.0322393,0
3099,0.057096,0
3100,0.090017,0
3101,0.133385,0
3102,0.191098,0
3103,0.268109,0
3104,0.370778,0
3105,0.506538,0
3106,0.681355,0
3107,0.898938,0
3108,1.16353,0
3109,1.47306,0
3110,1.81749,0
3111,2.18051,0
3112,2.53803,0
3113,2.86269,0
3114,3.12567,0
3115,3.30094,0
3116,3.37864,0
3117,3.36379,0
3118,3.26496,0
3119,3.09071,0
3120,2.8568,0
3121,2.58563,0
3122,2.29749,0
3123,2.0073,0
3124,1.72624,0
3125,1.46275,0
3126,1.22261,0
3127,1.01049,0
3128,0.827169,0
3129,0.671349,0
3130,0.539985,0
3131,0.43023,0
3132,0.340023,0
3133,0.266798,0
3134,0.207664,0
3135,0.160277,0
3136,0.122632,0
3137,0.092836,0
3138,0.069177,0
3139,0.050374,0
3140,0.0353544,0
3141,0.0234398,0
3142,0.013916,0
3143,0.01,0
3144,0.01,0
3145,0.01,0
3146,0.01,0
3147,0.01,0
3148,0.01,0
3149,0.01,0
3150,0.01,0
3151,0.01,0
3152,0.01,0
3153,0.01,0
3154,0.01,0
3155,0.01,0
3156,0.01,0
3157,0.01,0
3158,0.01,0
3159,0.01,0
3160,0.01,0
3161,0.01,0
3162,0.01,0
3163,0.01,0
3164,0.01,0
3165,0.01,0
3166,0.01,0
3167,0.01,0
3168,0.01,0
3169,0.01,0
3170,0.0141187,0
3171,0.0310122,0
3172,0.054321,0
3173,0.086824,0
3174,0.131351,0
3175,0.19031,0
3176,0.26611,0
3177,0.364258,0
3178,0.492935,0
3179,0.663353,0
3180,0.875998,0
3181,1.1299,0
3182,1.43153,0
3183,1.77724,0
3184,2.14866,0
3185,2.50958,0
3186,2.8278,0
3187,3.08498,0
3188,3.26985,0
3189,3.36638,0
3190,3.36246,0
3191,3.26904,0
3192,3.09666,0
3193,2.86537,0
3194,2.59309,0
3195,2.29961,0
3196,2.0047,0
3197,1.71988,0
3198,1.45605,0
3199,1.21844,0
3200,1.0086,0
3201,0.82588,0
3202,0.669228,0
3203,0.537287,0
3204,0.42775,0
3205,0.337715,0
3206,0.264678,0
3207,0.206015,0
3208,0.15908,0
3209,0.12157,0
3210,0.091714,0
3211,0.068004,0
3212,0.04927,0
3213,0.0345049,0
3214,0.0227763,0
3215,0.0133784,0
3216,0.01,0
3217,0.01,0
3218,0.01,0
3219,0.01,0
3220,0.01,0
3221,0.01,0
3222,0.01,0
3223,0.01,0
3224,0.01,0
3225,0.01,0
3226,0.01,0
3227,0.01,0
3228,0.01,0
3229,0.01,0
3230,0.01,0
3231,0.01,0
3232,0.01,0
3233,0.01,0
3234,0.01,0
3235,0.01,0
3236,0.01,0
3237,0.01,0
3238,0.01,0
3239,0.01,0
3240,0.01,0
3241,0.01,0
3242,0.01,0
3243,0.0129646,0
3244,0.0306232,0
3245,0.054228,0
3246,0.08556,0
3247,0.127152,0
3248,0.181386,0
3249,0.253362,0
3250,0.350619,0
3251,0.479764,0
3252,0.646727,0
3253,0.855915,0
3254,1.11409,0
3255,1.41914,0
3256,1.75822,0
3257,2.12078,0
3258,2.48527,0
3259,2.80967,0
3260,3.06728,0
3261,3.24947,0
3262,3.34484,0
3263,3.34294,0
3264,3.24547,0
3265,3.0652,0
3266,2.83093,0
3267,2.56326,0
3268,2.27802,0
3269,1.99168,0
3270,1.71405,0
3271,1.45392,0
3272,1.21633,0
3273,1.00531,0
3274,0.822296,0
3275,0.666055,0
3276,0.534781,0
3277,0.425644,0
3278,0.335977,0
3279,0.263142,0
3280,0.204454,0
3281,0.157455,0
3282,0.120049,0
3283,0.090538,0
3284,0.067415,0
3285,0.049149,0
