"Coverage","Access","EIR","Indicator","Age","Number_round","Seasonality","Coverage_reduction","Time_0.1","Prevalance"
0.95,0.1,5,0.0158945646855784,10,4,"sesonality2",0.1,48.1833459113634,0.171866482088326
0.75,0.4,5,0.0121481453723668,10,4,"sesonality2",0.1,63.0428172268861,0.0830001829295434
0.85,0.4,5,0.0141555043642469,10,4,"sesonality2",0.1,54.1028626496778,0.0830001829295434
0.95,0.4,5,0.0165124931536283,10,4,"sesonality2",0.1,46.3802347247292,0.0830001829295434
0.75,0.1,15,0.0142515453191465,10,4,"sesonality2",0.1,53.7382642517277,0.247495815828381
0.85,0.1,15,0.0170421072024802,10,4,"sesonality2",0.1,44.9388857408611,0.248993732221783
0.95,0.1,15,0.0199079425530516,10,4,"sesonality2",0.1,38.4697367050806,0.247495815828381
0.75,0.4,15,0.0154669272776971,10,4,"sesonality2",0.1,49.5155433658829,0.137001431448641
0.85,0.4,15,0.0183180943299179,10,4,"sesonality2",0.1,41.8085688697944,0.137001431448641
0.95,0.4,15,0.0213027586735131,10,4,"sesonality2",0.1,35.9508981955465,0.137001431448641
0.75,0.1,25,0.0162582345202121,10,4,"sesonality2",0.1,47.1055641006815,0.300904132321922
0.85,0.1,25,0.0197955936751853,10,4,"sesonality2",0.1,38.6880697251227,0.287614427416964
0.95,0.1,25,0.0232253223368591,10,4,"sesonality2",0.1,32.9749269890795,0.300904132321922
0.75,0.4,25,0.0182000855822482,10,4,"sesonality2",0.1,42.0796542354039,0.17938386441634
0.85,0.4,25,0.0217587750426428,10,4,"sesonality2",0.1,35.1974459432963,0.17938386441634
0.95,0.4,25,0.0252945940787407,10,4,"sesonality2",0.1,30.2773511989046,0.17938386441634
0.75,0.1,35,0.0176246674009488,10,4,"sesonality2",0.1,43.4534899827123,0.320739427879297
0.85,0.1,35,0.0217245058229533,10,4,"sesonality2",0.1,35.2529679891081,0.320021331650414
0.95,0.1,35,0.0255964954411473,10,4,"sesonality2",0.1,29.9202408437769,0.320739427879297
0.75,0.4,35,0.0201641044832595,10,4,"sesonality2",0.1,37.981022613307,0.197522821342399
0.85,0.4,35,0.0242252023723481,10,4,"sesonality2",0.1,31.6139075572781,0.197522821342399
0.95,0.4,35,0.0281810148955212,10,4,"sesonality2",0.1,27.176214596781,0.197522821342399
0.75,0.1,45,0.0184903433716194,10,4,"sesonality2",0.1,41.4190960634762,0.349019674259835
0.85,0.1,45,0.0229567600703319,10,4,"sesonality2",0.1,33.3606879197867,0.348283340847998
0.95,0.1,45,0.0271307108066226,10,4,"sesonality2",0.1,28.2282802619686,0.349019674259835
0.75,0.4,45,0.0215012854214647,10,4,"sesonality2",0.1,35.6189545575361,0.221514478633562
0.85,0.4,45,0.0258528513439246,10,4,"sesonality2",0.1,29.6235528595084,0.221514478633562
0.95,0.4,45,0.0300800378829671,10,4,"sesonality2",0.1,25.4605167498619,0.221514478633562
0.75,0.1,55,0.019064011079666,10,4,"sesonality2",0.1,40.1727267758796,0.369993459583761
0.85,0.1,55,0.0237277885391034,10,4,"sesonality2",0.1,32.2766408295336,0.371642089396336
0.95,0.1,55,0.0280765440508222,10,4,"sesonality2",0.1,27.2773353789366,0.369993459583761
0.75,0.4,55,0.0224638764400736,10,4,"sesonality2",0.1,34.0926602939086,0.239750691757973
0.85,0.4,55,0.0269285869990588,10,4,"sesonality2",0.1,28.4401594626014,0.239750691757973
0.95,0.4,55,0.0312938933998717,10,4,"sesonality2",0.1,24.4729314620502,0.239750691757973
0.75,0.1,65,0.0195286433652701,10,4,"sesonality2",0.1,39.2169232665576,0.392666824004721
0.85,0.1,65,0.0242696652169391,10,4,"sesonality2",0.1,31.5559898132107,0.389195095846567
0.95,0.1,65,0.0287006450717778,10,4,"sesonality2",0.1,26.6841844997014,0.392666824004721
0.75,0.4,65,0.0232636855298306,10,4,"sesonality2",0.1,32.9205493847364,0.259023733939406
0.85,0.4,65,0.0277242746786381,10,4,"sesonality2",0.1,27.6239258639962,0.259023733939406
0.95,0.4,65,0.032135507011912,10,4,"sesonality2",0.1,23.8319970514819,0.259023733939406
0.75,0.1,75,0.0200169092492075,10,4,"sesonality2",0.1,38.2603177554041,0.403213198580104
0.85,0.1,75,0.0247749671629309,10,4,"sesonality2",0.1,30.9123843966848,0.404051611972265
0.95,0.1,75,0.029241170589457,10,4,"sesonality2",0.1,26.1909250866959,0.403213198580104
0.75,0.4,75,0.0240233126351039,10,4,"sesonality2",0.1,31.8795879647616,0.269816831458165
0.85,0.4,75,0.028434023110742,10,4,"sesonality2",0.1,26.9343984624686,0.269816831458165
0.95,0.4,75,0.032854643562599,10,4,"sesonality2",0.1,23.3103520632194,0.269816831458165
0.75,0.1,85,0.0205669009597904,10,4,"sesonality2",0.1,37.2371758804623,0.416729658717064
0.85,0.1,85,0.0253299500834687,10,4,"sesonality2",0.1,30.2350895217749,0.41792667401609
0.95,0.1,85,0.0298233310020754,10,4,"sesonality2",0.1,25.6796703326824,0.416729658717064
0.75,0.4,85,0.024753397910079,10,4,"sesonality2",0.1,30.9393203768573,0.280366876622461
0.85,0.4,85,0.0291263042737461,10,4,"sesonality2",0.1,26.2942150558418,0.280366876622461
0.95,0.4,85,0.0335684498689554,10,4,"sesonality2",0.1,22.8146760230367,0.280366876622461
0.75,0.1,95,0.021091352095037,10,4,"sesonality2",0.1,36.3112476101509,0.427181806665598
0.85,0.1,95,0.0258650480046828,10,4,"sesonality2",0.1,29.6095838761679,0.428805126172194
0.95,0.1,95,0.0303957540919224,10,4,"sesonality2",0.1,25.1960621223505,0.427181806665598
0.75,0.4,95,0.0253606161493153,10,4,"sesonality2",0.1,30.1985292410351,0.293994164810167
0.85,0.4,95,0.0297321256954812,10,4,"sesonality2",0.1,25.758444458351,0.293994164810167
0.95,0.4,95,0.0342316491812501,10,4,"sesonality2",0.1,22.372667594854,0.293994164810167
0.75,0.1,105,0.0215364932330239,10,4,"sesonality2",0.1,35.5607247693143,0.436953537685843
0.85,0.1,105,0.0263210228038232,10,4,"sesonality2",0.1,29.0966393693683,0.439110786591553
0.95,0.1,105,0.030892390351585,10,4,"sesonality2",0.1,24.7910019146988,0.436953537685843
0.75,0.4,105,0.0258217433166698,10,4,"sesonality2",0.1,29.6592410110959,0.30313192947885
0.85,0.4,105,0.0302250838236012,10,4,"sesonality2",0.1,25.3383352987677,0.30313192947885
0.95,0.4,105,0.0348101157689561,10,4,"sesonality2",0.1,22.0008836925144,0.30313192947885
0.75,0.1,115,0.0219345636730027,10,4,"sesonality2",0.1,34.9153655287151,NA
0.85,0.1,115,0.026718316498927,10,4,"sesonality2",0.1,28.6639806960338,NA
0.95,0.1,115,0.031314554949186,10,4,"sesonality2",0.1,24.4567840609107,NA
0.75,0.4,115,0.0262156832909172,10,4,"sesonality2",0.1,29.213555101999,NA
0.85,0.4,115,0.0306706748485112,10,4,"sesonality2",0.1,24.97021379994,NA
0.95,0.4,115,0.0353448137581122,10,4,"sesonality2",0.1,21.6680532990498,NA
0.75,0.1,125,0.0223273607068396,10,4,"sesonality2",0.1,34.3011123621592,NA
0.85,0.1,125,0.0270936383945756,10,4,"sesonality2",0.1,28.2669052122987,NA
0.95,0.1,125,0.0316876977839167,10,4,"sesonality2",0.1,24.1687898432457,NA
0.75,0.4,125,0.0266220719815204,10,4,"sesonality2",0.1,28.7676071527182,NA
0.85,0.4,125,0.0311391783399274,10,4,"sesonality2",0.1,24.5945252631721,NA
0.95,0.4,125,0.0358877111093701,10,4,"sesonality2",0.1,21.3402661992507,NA
0.75,0.1,135,0.0227029235963479,10,4,"sesonality2",0.1,33.73368654947,NA
0.85,0.1,135,0.0274425316435551,10,4,"sesonality2",0.1,27.9075312111602,NA
0.95,0.1,135,0.0320157858776658,10,4,"sesonality2",0.1,23.9211153923297,NA
0.75,0.4,135,0.027047045713135,10,4,"sesonality2",0.1,28.3155992886808,NA
0.85,0.4,135,0.0316388979886637,10,4,"sesonality2",0.1,24.2060677533767,NA
0.95,0.4,135,0.0364489929136771,10,4,"sesonality2",0.1,21.01164523721,NA
0.75,0.1,145,0.0230262120923056,10,4,"sesonality2",0.1,33.2600648897732,NA
0.85,0.1,145,0.027747115078683,10,4,"sesonality2",0.1,27.6011868687617,NA
0.95,0.1,145,0.03230357557393,10,4,"sesonality2",0.1,23.7080042920646,NA
0.75,0.4,145,0.0274642442639352,10,4,"sesonality2",0.1,27.8854681379837,NA
0.85,0.4,145,0.0321557869962478,10,4,"sesonality2",0.1,23.816966707894,NA
0.95,0.4,145,0.0370320010168957,10,4,"sesonality2",0.1,20.6808513535725,NA
0.75,0.1,155,0.023271807531052,10,4,"sesonality2",0.1,32.9090599143996,NA
0.85,0.1,155,0.0280021843897519,10,4,"sesonality2",0.1,27.3497702070717,NA
0.95,0.1,155,0.0325731063031702,10,4,"sesonality2",0.1,23.5118290907744,NA
0.75,0.4,155,0.0278442475446121,10,4,"sesonality2",0.1,27.5049023008689,NA
0.85,0.4,155,0.032677000954967,10,4,"sesonality2",0.1,23.437074577658,NA
0.95,0.4,155,0.0376484877348983,10,4,"sesonality2",0.1,20.3422064054344,NA
0.75,0.1,5,0.00943674570517339,10,4,"sesonality3",0.1,81.156505884853,0.191759494732564
0.85,0.1,5,0.0110237618291238,10,4,"sesonality3",0.1,69.4729548975243,NA
0.95,0.1,5,0.0125876467528419,10,4,"sesonality3",0.1,60.8416587622192,0.191759494732564
0.75,0.4,5,0.0104383347143912,10,4,"sesonality3",0.1,73.3692997312966,0.106411022999725
0.85,0.4,5,0.0119332553100488,10,4,"sesonality3",0.1,64.1780711513691,0.106411022999725
0.95,0.4,5,0.0132359933693178,10,4,"sesonality3",0.1,57.8614152324283,0.106411022999725
0.75,0.1,15,0.0109940460581754,10,4,"sesonality3",0.1,69.6607331189287,0.23117635207289
0.85,0.1,15,0.0131377886096606,10,4,"sesonality3",0.1,58.2939283855282,0.241461869011354
0.95,0.1,15,0.0151115363135981,10,4,"sesonality3",0.1,50.6800428799957,0.23117635207289
0.75,0.4,15,0.0125503541295518,10,4,"sesonality3",0.1,61.0224460959585,0.136388439334997
0.85,0.4,15,0.0146541584984744,10,4,"sesonality3",0.1,52.2618414722002,0.136388439334997
0.95,0.4,15,0.0163985492156032,10,4,"sesonality3",0.1,46.7025038792491,0.136388439334997
0.75,0.1,25,0.0122557490601272,10,4,"sesonality3",0.1,62.4893104940755,0.277553140943541
0.85,0.1,25,0.014931287814875,10,4,"sesonality3",0.1,51.2918455428072,0.281728069811674
0.95,0.1,25,0.0173187377605548,10,4,"sesonality3",0.1,44.2210811748692,0.277553140943541
0.75,0.4,25,0.0143891981169153,10,4,"sesonality3",0.1,53.2241826217863,0.156670937542734
0.85,0.4,25,0.0170786477629269,10,4,"sesonality3",0.1,44.8427369067371,0.156670937542734
0.95,0.4,25,0.0192740534325861,10,4,"sesonality3",0.1,39.734937491714,0.156670937542734
0.75,0.1,35,0.0130949746061413,10,4,"sesonality3",0.1,58.4845203133572,0.309805441117775
0.85,0.1,35,0.0162421857321574,10,4,"sesonality3",0.1,47.1521087731114,0.319898323302595
0.95,0.1,35,0.0190223576553782,10,4,"sesonality3",0.1,40.2606933499241,0.309805441117775
0.75,0.4,35,0.0158021940848927,10,4,"sesonality3",0.1,48.4649982300838,0.190177027101889
0.85,0.4,35,0.0190167960878849,10,4,"sesonality3",0.1,40.2724678130019,0.190177027101889
0.95,0.4,35,0.021647749925229,10,4,"sesonality3",0.1,35.377963575938,0.190177027101889
0.75,0.1,45,0.0135656762130547,10,4,"sesonality3",0.1,56.4552254032689,0.335812569152614
0.85,0.1,45,0.0170964558487071,10,4,"sesonality3",0.1,44.7960276172491,0.334202780127382
0.95,0.1,45,0.02021684157373,10,4,"sesonality3",0.1,37.8819463743992,0.335812569152614
0.75,0.4,45,0.0168093154621608,10,4,"sesonality3",0.1,45.5612431142581,0.216420115689203
0.85,0.4,45,0.0204585712815399,10,4,"sesonality3",0.1,37.4343495357765,0.216420115689203
0.95,0.4,45,0.0234784789011174,10,4,"sesonality3",0.1,32.6193750277116,0.216420115689203
0.75,0.1,55,0.0138365522701021,10,4,"sesonality3",0.1,55.3500101329878,0.350393059529384
0.85,0.1,55,0.0176451320954271,10,4,"sesonality3",0.1,43.4030929444978,0.353979048038303
0.95,0.1,55,0.0210224496034995,10,4,"sesonality3",0.1,36.4302601647467,0.350393059529384
0.75,0.4,55,0.0175481945741677,10,4,"sesonality3",0.1,43.6428548315255,0.220533901565025
0.85,0.4,55,0.0215208859821418,10,4,"sesonality3",0.1,35.586513909849,0.220533901565025
0.95,0.4,55,0.0248513769708896,10,4,"sesonality3",0.1,30.8173389849935,0.220533901565025
0.75,0.1,65,0.0140798951303108,10,4,"sesonality3",0.1,54.393395779423,0.369109625845897
0.85,0.1,65,0.0180570778807306,10,4,"sesonality3",0.1,42.4129149474974,0.377728016390315
0.95,0.1,65,0.0215910623428974,10,4,"sesonality3",0.1,35.4708488259124,0.369109625845897
0.75,0.4,65,0.0181767189300346,10,4,"sesonality3",0.1,42.1337487422054,0.231392563060374
0.85,0.4,65,0.022354575062852,10,4,"sesonality3",0.1,34.2593543470407,0.231392563060374
0.95,0.4,65,0.0258975204467726,10,4,"sesonality3",0.1,29.5724569435066,0.231392563060374
0.75,0.1,75,0.0143745307746065,10,4,"sesonality3",0.1,53.2784909896812,0.388899297765121
0.85,0.1,75,0.0184230582897239,10,4,"sesonality3",0.1,41.57036775935,0.390457115263629
0.95,0.1,75,0.0220199656466565,10,4,"sesonality3",0.1,34.7799501890709,0.388899297765121
0.75,0.4,75,0.0187725985141438,10,4,"sesonality3",0.1,40.7963398236397,0.246030365995425
0.85,0.4,75,0.0230468517752839,10,4,"sesonality3",0.1,33.2302787306112,0.246030365995425
0.95,0.4,75,0.0267082381790376,10,4,"sesonality3",0.1,28.6747970128878,0.246030365995425
0.75,0.1,85,0.0147230138541423,10,4,"sesonality3",0.1,52.0174276777097,0.399867632200753
0.85,0.1,85,0.0187679972221958,10,4,"sesonality3",0.1,40.8063417363487,0.401606246148457
0.95,0.1,85,0.022358260489323,10,4,"sesonality3",0.1,34.2537072023779,0.399867632200753
0.75,0.4,85,0.0193422818934151,10,4,"sesonality3",0.1,39.5947754549319,0.259427472390618
0.85,0.4,85,0.0236261953219847,10,4,"sesonality3",0.1,32.4154311736822,0.259427472390618
0.95,0.4,85,0.0273356623239248,10,4,"sesonality3",0.1,28.0166362636647,0.259427472390618
0.75,0.1,95,0.0151210922152577,10,4,"sesonality3",0.1,50.6480151997879,0.415278569013781
0.85,0.1,95,0.0191141962241379,10,4,"sesonality3",0.1,40.0672515535143,0.411926791799556
0.95,0.1,95,0.022657897543948,10,4,"sesonality3",0.1,33.8007225458714,0.415278569013781
0.75,0.4,95,0.0198951572575586,10,4,"sesonality3",0.1,38.4944586484633,0.271786183281881
0.85,0.4,95,0.0241305512501016,10,4,"sesonality3",0.1,31.7379118453641,0.271786183281881
0.95,0.4,95,0.0278484283997982,10,4,"sesonality3",0.1,27.5007730188938,0.271786183281881
0.75,0.1,105,0.0155894934733556,10,4,"sesonality3",0.1,49.1262470884449,0.429020292933151
0.85,0.1,105,0.0195079224772528,10,4,"sesonality3",0.1,39.2585786235714,0.427622183446306
0.95,0.1,105,0.0229911300887367,10,4,"sesonality3",0.1,33.3108161886724,0.429020292933151
0.75,0.4,105,0.0204766382940922,10,4,"sesonality3",0.1,37.4013203415683,0.2832356950965
0.85,0.4,105,0.0246339840894788,10,4,"sesonality3",0.1,31.0892994642657,0.2832356950965
0.95,0.4,105,0.0283476600568359,10,4,"sesonality3",0.1,27.0164559198276,0.2832356950965
0.75,0.1,115,0.0161226413798359,10,4,"sesonality3",0.1,47.5017269387134,NA
0.85,0.1,115,0.0199637668717741,10,4,"sesonality3",0.1,38.3621644790179,NA
0.95,0.1,115,0.0233936915375411,10,4,"sesonality3",0.1,32.7375996698409,NA
0.75,0.4,115,0.0211022329831425,10,4,"sesonality3",0.1,36.2925245384014,NA
0.85,0.4,115,0.0251740901004702,10,4,"sesonality3",0.1,30.4222835979069,NA
0.95,0.4,115,0.0288919920564631,10,4,"sesonality3",0.1,26.5074594669371,NA
0.75,0.1,125,0.0166352210532415,10,4,"sesonality3",0.1,46.0380602039869,NA
0.85,0.1,125,0.0204079253360221,10,4,"sesonality3",0.1,37.5272496221825,NA
0.95,0.1,125,0.0238092178523535,10,4,"sesonality3",0.1,32.1662522937544,NA
0.75,0.4,125,0.0217003285501521,10,4,"sesonality3",0.1,35.2922448425509,NA
0.85,0.4,125,0.0256915260898029,10,4,"sesonality3",0.1,29.8095685588617,NA
0.95,0.4,125,0.0294385263062189,10,4,"sesonality3",0.1,26.0153412704623,NA
0.75,0.1,135,0.0170355312724125,10,4,"sesonality3",0.1,44.9562327179075,NA
0.85,0.1,135,0.0207543497289427,10,4,"sesonality3",0.1,36.9008578133264,NA
0.95,0.1,135,0.0241620704318835,10,4,"sesonality3",0.1,31.6965100534253,NA
0.75,0.4,135,0.0221874784803349,10,4,"sesonality3",0.1,34.5173656859905,NA
0.85,0.4,135,0.0261089449396163,10,4,"sesonality3",0.1,29.3329856923364,NA
0.95,0.4,135,0.0299190840052656,10,4,"sesonality3",0.1,25.5974851442971,NA
0.75,0.1,145,0.0173086867624977,10,4,"sesonality3",0.1,44.2467599572672,NA
0.85,0.1,145,0.020995504410974,10,4,"sesonality3",0.1,36.4770140009337,NA
0.95,0.1,145,0.0244481659708668,10,4,"sesonality3",0.1,31.3255934726711,NA
0.75,0.4,145,0.0225465836274722,10,4,"sesonality3",0.1,33.9675988615234,NA
0.85,0.4,145,0.0264174306009302,10,4,"sesonality3",0.1,28.990454065158,NA
0.95,0.4,145,0.0303277384357781,10,4,"sesonality3",0.1,25.2525690294228,NA
0.75,0.1,155,0.0174980093904691,10,4,"sesonality3",0.1,43.7680247658864,NA
0.85,0.1,155,0.0211858375430919,10,4,"sesonality3",0.1,36.1493052515872,NA
0.95,0.1,155,0.0247227966599466,10,4,"sesonality3",0.1,30.9776162822439,NA
0.75,0.4,155,0.022802772705521,10,4,"sesonality3",0.1,33.5859729975002,NA
0.85,0.4,155,0.0266545465626585,10,4,"sesonality3",0.1,28.7325581230739,NA
0.95,0.4,155,0.0307038163948731,10,4,"sesonality3",0.1,24.9432610756377,NA
0.75,0.1,5,0.012651441543563,10,4.5,"sesonality2",0.1,60.5348651945066,0.1805868710145
0.85,0.1,5,0.0151874900757536,10,4.5,"sesonality2",0.1,50.4265882338537,0.171866482088326
0.95,0.1,5,0.017881715419286,10,4.5,"sesonality2",0.1,42.8288500514758,0.1805868710145
0.75,0.4,5,0.0132088383132307,10,4.5,"sesonality2",0.1,57.9803681591471,0.0830001829295434
0.85,0.4,5,0.0160945803504507,10,4.5,"sesonality2",0.1,47.5845465790176,0.0830001829295434
0.95,0.4,5,0.0196600071848701,10,4.5,"sesonality2",0.1,38.9548844593072,0.0830001829295434
0.75,0.1,15,0.0165414865287405,10,4.5,"sesonality2",0.1,46.2989409703361,0.248993732221783
0.85,0.1,15,0.0198577322111819,10,4.5,"sesonality2",0.1,38.5670075621482,0.247495815828381
0.95,0.1,15,0.0230861726320567,10,4.5,"sesonality2",0.1,33.1736802181027,0.248993732221783
0.75,0.4,15,0.0173421968161912,10,4.5,"sesonality2",0.1,44.1612626400793,0.137001431448641
0.85,0.4,15,0.0208451661782965,10,4.5,"sesonality2",0.1,36.7400912904765,0.137001431448641
0.95,0.4,15,0.0248568286799941,10,4.5,"sesonality2",0.1,30.8105799905263,0.137001431448641
0.75,0.1,25,0.0195500684241125,10,4.5,"sesonality2",0.1,39.1739451618073,0.287614427416964
0.85,0.1,25,0.02349938837469,10,4.5,"sesonality2",0.1,32.5903506995367,0.300904132321922
0.95,0.1,25,0.0272283198911091,10,4.5,"sesonality2",0.1,28.127086482697,0.287614427416964
0.75,0.4,25,0.0207176910004155,10,4.5,"sesonality2",0.1,36.9661516981022,0.17938386441634
0.85,0.4,25,0.0246776483650258,10,4.5,"sesonality2",0.1,31.0342905056206,0.17938386441634
0.95,0.4,25,0.0290869991728577,10,4.5,"sesonality2",0.1,26.3297462830203,0.17938386441634
0.75,0.1,35,0.0215682248562657,10,4.5,"sesonality2",0.1,35.50840708772,0.320021331650414
0.85,0.1,35,0.0259538908972512,10,4.5,"sesonality2",0.1,29.5082271628443,0.320739427879297
0.95,0.1,35,0.0301072240076494,10,4.5,"sesonality2",0.1,25.437526494013,0.320021331650414
0.75,0.4,35,0.0232297908406583,10,4.5,"sesonality2",0.1,32.9685839019833,0.197522821342399
0.85,0.4,35,0.0274460554571854,10,4.5,"sesonality2",0.1,27.9039481484128,0.197522821342399
0.95,0.4,35,0.0321696422374256,10,4.5,"sesonality2",0.1,23.8067089059755,0.197522821342399
0.75,0.1,45,0.0229066295941783,10,4.5,"sesonality2",0.1,33.4336967910113,0.348283340847998
0.85,0.1,45,0.0275620655539376,10,4.5,"sesonality2",0.1,27.7864990509158,0.349019674259835
0.95,0.1,45,0.0320610764202472,10,4.5,"sesonality2",0.1,23.88732362935,0.348283340847998
0.75,0.4,45,0.025139517007097,10,4.5,"sesonality2",0.1,30.4641218102783,0.221514478633562
0.85,0.4,45,0.0294470281650747,10,4.5,"sesonality2",0.1,26.0078301980943,0.221514478633562
0.95,0.4,45,0.0344061314008672,10,4.5,"sesonality2",0.1,22.2592101225441,0.221514478633562
0.75,0.1,55,0.0238772321123638,10,4.5,"sesonality2",0.1,32.0746267721375,0.371642089396336
0.85,0.1,55,0.0287218174688703,10,4.5,"sesonality2",0.1,26.6645141515095,0.369993459583761
0.95,0.1,55,0.033536233195428,10,4.5,"sesonality2",0.1,22.8365930035391,0.371642089396336
0.75,0.4,55,0.0266876787074947,10,4.5,"sesonality2",0.1,28.6968873070512,0.239750691757973
0.85,0.4,55,0.0310135074812587,10,4.5,"sesonality2",0.1,24.694185551846,0.239750691757973
0.95,0.4,55,0.0361865658768266,10,4.5,"sesonality2",0.1,21.16402288525,0.239750691757973
0.75,0.1,65,0.0245727212192237,10,4.5,"sesonality2",0.1,31.1668089798953,0.389195095846567
0.85,0.1,65,0.0296104471323078,10,4.5,"sesonality2",0.1,25.8642939410445,0.392666824004721
0.95,0.1,65,0.0347708646472016,10,4.5,"sesonality2",0.1,22.0257194098106,0.389195095846567
0.75,0.4,65,0.0279218615512308,10,4.5,"sesonality2",0.1,27.4284473100256,0.259023733939406
0.85,0.4,65,0.0322874746716849,10,4.5,"sesonality2",0.1,23.7198268413167,0.259023733939406
0.95,0.4,65,0.0377230596112677,10,4.5,"sesonality2",0.1,20.3019934291599,0.259023733939406
0.75,0.1,75,0.0250322012644085,10,4.5,"sesonality2",0.1,30.5947247813431,0.404051611972265
0.85,0.1,75,0.0303147611084619,10,4.5,"sesonality2",0.1,25.2633793027644,0.403213198580104
0.95,0.1,75,0.0358800244868562,10,4.5,"sesonality2",0.1,21.3448379511646,0.404051611972265
0.75,0.4,75,0.0288733186751311,10,4.5,"sesonality2",0.1,26.5246027646764,0.269816831458165
0.85,0.4,75,0.0333568927929079,10,4.5,"sesonality2",0.1,22.9593719388214,0.269816831458165
0.95,0.4,75,0.0391372126886805,10,4.5,"sesonality2",0.1,19.5684172617962,0.269816831458165
0.75,0.1,85,0.0253686719275481,10,4.5,"sesonality2",0.1,30.1889397499014,0.41792667401609
0.85,0.1,85,0.0309529224340893,10,4.5,"sesonality2",0.1,24.7425201929337,0.416729658717064
0.95,0.1,85,0.0369643572440384,10,4.5,"sesonality2",0.1,20.7186967515655,0.41792667401609
0.75,0.4,85,0.0296655009706129,10,4.5,"sesonality2",0.1,25.8162944598317,0.280366876622461
0.85,0.4,85,0.0343552200237826,10,4.5,"sesonality2",0.1,22.2921962899844,0.280366876622461
0.95,0.4,85,0.0405453671941515,10,4.5,"sesonality2",0.1,18.8887994203746,0.280366876622461
0.75,0.1,95,0.0256922904903025,10,4.5,"sesonality2",0.1,29.8086816605485,0.428805126172194
0.85,0.1,95,0.0316009682998999,10,4.5,"sesonality2",0.1,24.2351215661385,0.427181806665598
0.95,0.1,95,0.0380471211627391,10,4.5,"sesonality2",0.1,20.1290737630313,0.428805126172194
0.75,0.4,95,0.0304191428026507,10,4.5,"sesonality2",0.1,25.1766893407999,0.293994164810167
0.85,0.4,95,0.0353689664288518,10,4.5,"sesonality2",0.1,21.6532566733709,0.293994164810167
0.95,0.4,95,0.0419774351250847,10,4.5,"sesonality2",0.1,18.2444045491028,0.293994164810167
0.75,0.1,105,0.0260971310866477,10,4.5,"sesonality2",0.1,29.3462643772214,0.439110786591553
0.85,0.1,105,0.0323001170557728,10,4.5,"sesonality2",0.1,23.7105428142369,0.436953537685843
0.95,0.1,105,0.0391045214819702,10,4.5,"sesonality2",0.1,19.5847763719312,0.439110786591553
0.75,0.4,105,0.0312237744952181,10,4.5,"sesonality2",0.1,24.5278900689298,0.30313192947885
0.85,0.4,105,0.0364296139785882,10,4.5,"sesonality2",0.1,21.0228224983636,0.30313192947885
0.95,0.4,105,0.0433927810719274,10,4.5,"sesonality2",0.1,17.649325289529,0.30313192947885
0.75,0.1,115,0.0266079366399338,10,4.5,"sesonality2",0.1,28.782889809139,NA
0.85,0.1,115,0.0330275808905654,10,4.5,"sesonality2",0.1,23.1882955912928,NA
0.95,0.1,115,0.0400665044092033,10,4.5,"sesonality2",0.1,19.1145526581013,NA
0.75,0.4,115,0.0320885376180335,10,4.5,"sesonality2",0.1,23.8668809863545,NA
0.85,0.4,115,0.0374914497404981,10,4.5,"sesonality2",0.1,20.4274124808915,NA
0.95,0.4,115,0.0446900982811359,10,4.5,"sesonality2",0.1,17.1369797295577,NA
0.75,0.1,125,0.0271460006253596,10,4.5,"sesonality2",0.1,28.2123808558492,NA
0.85,0.1,125,0.0336825068012938,10,4.5,"sesonality2",0.1,22.737420135438,NA
0.95,0.1,125,0.0408258356146276,10,4.5,"sesonality2",0.1,18.7590357141732,NA
0.75,0.4,125,0.0329195742973032,10,4.5,"sesonality2",0.1,23.2643746070102,NA
0.85,0.4,125,0.038432734739896,10,4.5,"sesonality2",0.1,19.9271093649433,NA
0.95,0.4,125,0.0457340678445002,10,4.5,"sesonality2",0.1,16.7457946439344,NA
0.75,0.1,135,0.0276214551559433,10,4.5,"sesonality2",0.1,27.7267545837815,NA
0.85,0.1,135,0.0341885390005339,10,4.5,"sesonality2",0.1,22.4008785032845,NA
0.95,0.1,135,0.0413416544906307,10,4.5,"sesonality2",0.1,18.5249796553094,NA
0.75,0.4,135,0.0336129583433644,10,4.5,"sesonality2",0.1,22.7844660542042,NA
0.85,0.4,135,0.0391606909170472,10,4.5,"sesonality2",0.1,19.5566852989915,NA
0.95,0.4,135,0.0464631248835516,10,4.5,"sesonality2",0.1,16.4830348857333,NA
0.75,0.1,145,0.0280506782288032,10,4.5,"sesonality2",0.1,27.3024880934739,NA
0.85,0.1,145,0.0345997704853108,10,4.5,"sesonality2",0.1,22.1346355080854,NA
0.95,0.1,145,0.0417226415587156,10,4.5,"sesonality2",0.1,18.3558202391858,NA
0.75,0.4,145,0.034183424457655,10,4.5,"sesonality2",0.1,22.4042301351192,NA
0.85,0.4,145,0.0397292164438505,10,4.5,"sesonality2",0.1,19.2768289160233,NA
0.95,0.4,145,0.0469843651804666,10,4.5,"sesonality2",0.1,16.3001735878335,NA
0.75,0.1,155,0.0285513398083378,10,4.5,"sesonality2",0.1,26.8237257339536,NA
0.85,0.1,155,0.0350745941673244,10,4.5,"sesonality2",0.1,21.8349870194432,NA
0.95,0.1,155,0.0421791741938765,10,4.5,"sesonality2",0.1,18.157143258318,NA
0.75,0.4,155,0.0347516520443517,10,4.5,"sesonality2",0.1,22.0378964251353,NA
0.85,0.4,155,0.040303677291905,10,4.5,"sesonality2",0.1,19.0020702778301,NA
